y,x,mass,size,ecc,signal,raw_mass,ep
384.2408985794516,1144.1036669970267,4261.996433720675,4.557216185249655,0.045094768175055165,44.49259574019601,22258.0,0.002181644434844209
384.14634599888427,782.362796751999,4543.031943522672,4.430346207689652,0.08175665196163864,52.37735954225606,28026.0,0.0017326104737043406
384.1641810316999,1040.5011298340758,4361.682376075291,4.38890748105582,0.0802536109456799,51.53256342060677,25957.0,0.0018707253601636777
385.32200580190636,367.40116038126814,1358.9953610264934,3.5522271108645644,0.5123634865306224,61.67011688039827,8067.0,0.006020421698492639
387.4959889016225,517.5853187767658,4668.6249669412,4.312125541349618,0.1093595621972117,54.06695178555464,27199.0,0.001785295298131824
387.26288441145283,550.4580063626723,5310.951618101878,4.3548585755624165,0.07436975194988783,63.64130783091328,28185.0,0.0017228356050778295
390.1616046189932,683.1430805316654,4682.141704887589,4.559556902899541,0.06566473486150519,48.434977641226034,29228.0,0.0016613520665926269
389.4345465393795,484.18794749403344,4719.594332947374,4.456318085937638,0.03849458952960696,53.78535307833821,28353.0,0.0017126265669001675
388.52776833276664,858.338773659753,4969.090787541131,4.335296724315565,0.088156809322425,58.57253110101753,27298.0,0.0017788202002275997
391.4488771097782,394.397126516948,4037.5622640691795,4.531118670565944,0.07627227300078313,43.36620091133029,26957.0,0.0018013235509944292
392.4425307353282,1161.4736720018557,4855.888107240126,4.541178636640679,0.12256622284640357,48.716576348442466,20413.0,0.0023788486451186606
389.81407634628493,631.2661895023858,4957.263641838042,4.439186136158922,0.10241115827463144,54.91174790720393,29086.0,0.0016694634694569862
392.4115226337449,573.4667842445621,4789.994009751482,4.459089627457888,0.10542867245253884,51.53256342060677,27824.0,0.0017451899931234032
395.22510937292856,875.0141190507755,4248.198097067069,4.442594202196852,0.07696059066103701,46.463786690711025,28919.0,0.001679104872638524
391.9477921444255,992.4379726762625,4617.0924035205935,4.4660015174146155,0.0862295985801945,48.434977641226034,28640.0,0.001695463220119521
394.219665039929,703.3437777284827,5077.787888526674,4.457715662349176,0.07924172601502166,58.00933368658467,29484.0,0.0016469261045331295
396.2893758810714,1054.6671792900167,4394.629424819614,4.512999720189766,0.06126584842165517,43.36620091133029,26330.0,0.0018442219905806093
397.29458783330284,756.3782415034474,4615.121212570079,4.402439707687992,0.04413792524526747,48.9981750556589,29484.0,0.0016469261045331295
398.5028742239595,607.3852034950563,4898.691110737024,4.535741152677574,0.07476080224313592,48.434977641226034,28368.0,0.0017117209262105598
399.4521492007105,790.1757726465364,3963.5018040712584,4.415200612384689,0.09674421601855276,41.39500996081527,28660.0,0.0016942799808381957
401.3039625892198,891.1105094757569,4576.542189681428,4.3814687067866105,0.03554724228515585,52.37735954225606,29721.0,0.0016337923663990953
402.5049721419,526.4214683687143,3992.788069621767,4.269452522227112,0.09745847756391275,49.561372470091754,28834.0,0.0016840550648947804
403.5674282529953,1117.4023404848147,4042.6310407990754,4.354965971762943,0.059997323535780196,48.434977641226034,23127.0,0.0020996617540455136
401.80778875940405,363.5841569553031,1908.957636220182,4.230994313161577,0.4561357195278636,51.8141621278232,10486.0,0.0046313137039493395
404.8873639375296,459.09796497870326,4165.126478438223,4.454390290547439,0.0897766237257445,44.21099703297958,29919.0,0.0016229794188508237
402.62710090142485,823.2912474556557,4842.089770586521,4.496698410817453,0.05851659484977565,49.842971177308186,28335.0,0.0017137146015088955
